name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Humming,Portishead,3Ltf49vbdju32NVrUVvoFP,0.591,4,1,0.0793,362333,4,0.493,-7.543,0.0349,0.27,74.006,0.834,0.0639,"0
",1
My Wave,Soundgarden,3oaeSvAab1VqvCvtKErUuZ,0.531,9,0,0.00153,313800,5,0.889,-8.657,0.0438,0.000103,126.844,0.0879,0.794,"0
",1
Warm Me Up,The Audition,4plDzw5ePkoaBGzqsLVMhV,0.474,8,0,0,212187,4,0.948,-2.487,0.0571,0.00856,162.981,0.123,0.749,"0
",1
La Llanura,Manolo Garcia,7MTLiWqMJRvIy6n3vjVSlE,0.674,7,1,0,205173,4,0.64,-5.064,0.0374,0.113,133.289,0.133,0.918,"32
",1
Dangerously In Love,Destiny's Child,3lTZ0IzVrK0wQF9G6QaLLj,0.419,3,0,0,306307,4,0.518,-5.689,0.167,0.544,98.253,0.445,0.423,"39
",1
Karaoke Plays,Maximo Park,299J7EtnLdFPrG9c9jozLZ,0.487,9,1,0.012,248027,4,0.878,-4.194,0.0332,0.0187,153.951,0.129,0.379,"29
",1
Clowns (Can You See Me Now?),t.A.T.u.,2mjwuoK2RWc1p1P2v6kUaC,0.635,0,0,2.16E-06,191560,4,0.853,-5.837,0.0417,0.0424,133.012,0.0936,0.536,"0
",1
One In Ten,UB40,27gPsitVnk9mWCbYP1yxyp,0.854,2,0,2.55E-05,272907,4,0.542,-13.81,0.0442,0.0216,126.57,0.0863,0.935,"20
",1
Say It Like You Mean It,The Pigeon Detectives,5nCEFdxNloYCLeHRq5AUyy,0.472,9,1,0,163173,4,0.941,-1.879,0.0348,0.000411,106.545,0.152,0.926,"10
",1
Hold Your Horses,E-Type,0C4sxgb6uPhsDHCFq2GEoe,0.746,8,1,5.27E-06,241133,4,0.965,-3.016,0.0412,0.0818,139.96,0.336,0.944,"0
",1
The Riverboat Song,Ocean Colour Scene,6Ykk0PRL8VMQb6h13CxH31,0.484,11,0,2.74E-05,294800,3,0.862,-6.39,0.0278,0.0061,106.922,0.547,0.565,"56
",1
Madame George - 1999 Remaster,Van Morrison,1N4MKISvC1ddfRCRQDXDd2,0.338,7,1,0.00137,585173,4,0.167,-16.498,0.0311,0.47,134.143,0.0547,0.264,"48
",1
Ain't No Cure For Love,Leonard Cohen,1m4wKirDSyEkH3CVthcNs8,0.446,7,1,0,289467,4,0.54,-10.126,0.0363,0.272,200.324,0.0964,0.484,"0
",1
Sky Is Broken, The,324VHEpdx38gVpc9uYkSvO,0.807,5,1,0.227,258573,4,0.367,-13.66,0.0392,0.729,81.623,0.0878,0.385,Moby,1
La Mosca Cojonera,Ska-P,3wms72Uwbi40KXE3moX3cf,0.491,7,1,0,236973,4,0.835,-5.179,0.0674,0.0109,131.945,0.0766,0.912,"44
",1
Underdogs,Manic Street Preachers,0zSqn8RG87pg3rMrLd2d4W,0.64,5,1,0.00311,169320,4,0.78,-5.817,0.0412,0.000412,147.106,0.403,0.758,"0
",1
Enemy,Blue Foundation,4j2VyjyRSyfC0qGlMva7dA,0.48,9,1,0.0465,211360,4,0.862,-3.796,0.0365,0.0393,134.052,0.0836,0.52,"23
",1
Pandora's Box,Orchestral Manoeuvres In The Dark,0HKZ3bXq9IU33QS2vMNJ4V,0.566,0,1,0.043,246267,4,0.874,-7.902,0.031,0.00271,119.849,0.268,0.648,"0
",1
The Miseducation of Lauryn Hill,Ms. Lauryn Hill,7BKI6jLiL12OshlS4DCHRB,0.356,3,0,0.000107,235467,4,0.355,-11.125,0.0341,0.295,69.271,0.151,0.653,"0
",1
Friday I'm In Love - Acoustic Version,The Cure,1zveTAFDmAC57hxWEIab0q,0.735,2,1,3.79E-05,209640,4,0.9,-3.749,0.0291,0.38,140.017,0.351,0.567,"0
",1
Volverá la suerte,Amaral,0iCPy7lc14qhXsthZKU64D,0.628,8,1,0,265400,4,0.688,-5.38,0.0271,0.00793,127.932,0.219,0.7,"20
",1
Smells Like Nirvana,"""Weird Al"" Yankovic",1A22cHmarqBKsKH24eJNsK,0.553,6,1,0.000786,222347,4,0.726,-9.347,0.0746,0.134,121.338,0.303,0.696,"0
",1
Little Deuce Coupe (2001 Digital Remaster),The Beach Boys,2icroym1TlWWQXkWKuL4Ps,0.642,1,1,0.000345,98533,1,0.61,-8.58,0.035,0.128,134.83,0.0845,0.974,"0
",1
Push Push,Kurt Nilsen,2OLxJd4x1jienGk0VHC3E9,0.565,0,1,6.98E-06,197000,4,0.821,-4.77,0.0341,0.0165,112.005,0.159,0.511,"18
",1
What Are You Looking For,Sick Puppies,3fjCqjypAHUNhfkujitTJn,0.424,0,1,0,249027,4,0.675,-5.189,0.0302,0.00233,95.861,0.283,0.35,"35
",1
So Alive,Ryan Adams,5YGGTmgTIxHbhz2ny8dYnL,0.21,4,1,0.877,238333,4,0.887,-4.254,0.0553,3.07E-05,141.847,0.0913,0.175,"0
",1
She Came Home for Christmas,Mew,7M5rFj5Ihc05LU1LM2tmZd,0.419,11,1,0.00443,233827,4,0.641,-6.525,0.0395,0.0485,140.178,0.356,0.252,"26
",1
Set Phasers To Stun,Taking Back Sunday,6L31S7IbnWYYbxUNuTvXsB,0.495,1,0,5.54E-06,183320,4,0.938,-3.891,0.133,0.00195,166.976,0.0629,0.741,"0
",1
Judas At The Opera,Edguy,1sgm2Lp4tLW6ddmMwxm9v9,0.452,11,1,0,441293,4,0.957,-4.268,0.189,0.00297,151.024,0.868,0.189,"16
",1
Jesus Saves,Slayer,3bbN4PWIgFkxstmxXddXH2,0.283,1,0,0.418,174387,4,0.996,-4.037,0.148,0.000231,108.332,0.124,0.0719,"0
",1
A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,Dream Theater,1qZGjqfS5QoZQ5BKAhAauT,0.306,4,0,0.031,1388720,3,0.806,-6.63,0.0562,0.000575,115.709,0.103,0.225,"44
",1
One Last Chance,James Morrison,5FqdtoUCVWPT34oopU6Us8,0.717,0,1,0,286766,4,0.561,-8.134,0.0393,0.111,126.018,0.109,0.711,"0
",1
Missionary Man,Eurythmics,4nTr6wzpg9O2GLxwxDWDnk,0.594,10,0,5.33E-06,267947,4,0.849,-4.235,0.064,0.0326,124.897,0.308,0.556,"21
",1
Shadowboxer,Fiona Apple,0m9WoNdU0G9POoRXpUZZME,0.298,2,0,0,324267,4,0.52,-7.297,0.0303,0.265,74.131,0.165,0.223,"0
",1
Fairies Wear Boots,Black Sabbath,2fDUWchIKag9U4JCl3xmL8,0.441,7,0,0.0419,374267,4,0.705,-8.921,0.0418,0.00158,136.431,0.224,0.719,"0
",1
When Under Ether,PJ Harvey,0Cfh9xGTkMw4o4bJ6oL3ne,0.33,5,0,0.041,141827,4,0.385,-13.878,0.0338,0.875,205.079,0.101,0.331,"0
",1
Confusion Bay,Raunchy,6qLNg553RxfY52TeGSSDVJ,0.377,11,0,0.0049,234680,4,0.933,-5.057,0.107,8.04E-06,164.012,0.183,0.263,"0
",1
Shame On The Night,Dio,2QCk8lF2jzZmC28zxq6bgo,0.495,2,1,0.249,319280,4,0.761,-9.17,0.0475,0.0414,121.442,0.244,0.315,"37
",1
Eradication Instincts Defined,Dimmu Borgir,0FTMaa5IV5gJr87D1Hn8FL,0.191,10,0,0.325,434987,3,0.926,-4.561,0.0966,0.000448,102.332,0.133,0.106,"0
",1
Tulane,Joan Jett & The Blackhearts,47Q3gt6U0yCnnrUzpyvcHF,0.575,4,1,0,173960,4,0.891,-11.085,0.0388,0.346,159.787,0.336,0.813,"26
",1
What I Am,Edie Brickell & New Bohemians,6X1mtEmDPmg4Qp0s8QwACQ,0.679,11,0,6.21E-05,297867,4,0.68,-11.702,0.0616,0.613,88.917,0.0523,0.574,"0
",1
You,Bad Religion,6i0THlN7Xs7D5XTwRHKhP1,0.298,0,1,0,125200,4,0.991,-4.432,0.0724,0.000179,155.473,0.325,0.485,"0
",1
Dandy del Extrarradio,Sidonie,1JP7Cacus025NdnhTqSOft,0.591,0,1,0,221707,4,0.852,-6.274,0.0268,0.000976,135.065,0.597,0.79,"25
",1
Fire It Up,Modest Mouse,5BzQvpJt4C90POnaTNaToM,0.632,7,1,1.87E-05,274613,4,0.7,-5.732,0.0349,0.000225,172.02,0.395,0.686,"49
",1
Motown Blood - 2002 Remastered Version,Mando Diao,24SwY124OiEfNfind8xW3z,0.41,6,0,1.52E-06,122627,4,0.794,-5.217,0.0569,0.00427,121.909,0.125,0.927,"28
",1
The Root of All Evil,Dream Theater,09pKnVI4uEh31Vvz7lVggD,0.287,1,1,0.00298,487813,4,0.957,-6.444,0.426,0.00046,142.37,0.13,0.0952,"44
",1
At The Chime Of A City Clock,Nick Drake,3SkTI7XC0huSsmOjgBHtAV,0.501,6,1,0.000953,284267,4,0.215,-19.106,0.0336,0.577,100.14,0.129,0.155,"0
",1
Blinded By The Sun,The Seahorses,4S7yha4rQKQkMGFfXM12x5,0.346,2,1,5.50E-06,277627,4,0.711,-7.606,0.0276,0.00071,171.848,0.208,0.348,"0
",1
Mr Bojangles,Robbie Williams,0aktBBW59YFqs5Q5vq4AUA,0.388,0,1,2.39E-05,325080,3,0.548,-11.627,0.0803,0.082,129.914,0.505,0.29,"33
",1
No te lloraré,Huecco,30AK75I0bvIl4tmpe2FQyh,0.707,5,0,0,234661,4,0.949,-4.493,0.0521,0.0716,106.996,0.054,0.809,"24
",1
Down By The River,Neil Young,3VBTX9Hpiv5TP2ZNbO0REG,0.463,11,0,0.0449,557467,4,0.43,-9.356,0.0336,0.086,166.199,0.0908,0.556,"0
",1
Stream of Consciousness,Dream Theater,4wIwfc4nbnH6Kxy0iIe2Up,0.424,4,1,0.751,676267,4,0.886,-5.24,0.0496,1.31E-05,125.796,0.123,0.292,"46
",1
Nobody Weird Like Me - Remastered,Red Hot Chili Peppers,0tp9eoX9x9RZ2STDVarBBs,0.167,2,1,0.0161,229960,4,0.975,-4.279,0.216,0.000169,199.06,0.172,0.0918,"54
",1
Demolition Lovers,My Chemical Romance,3zKgeFF8r3h1gfbtmsr3Tx,0.38,8,1,1.42E-05,366560,4,0.797,-9.091,0.057,0.00184,118.64,0.208,0.206,"0
",1
San Francisco Bay Blues,Eric Clapton,0nNyCc3qq1GBrLvRFeU8Nx,0.543,0,1,0.0022,203333,4,0.763,-8.607,0.0524,0.17,162.314,0.89,0.601,"0
",1
No One Knows I'm Gone,Tom Waits,3NhRTjBpAxmS86Bfnhkcmy,0.254,3,0,0.000615,102267,4,0.239,-12.477,0.0393,0.837,71.421,0.149,0.2,"0
",1
Paisanaje,Joaquín Sabina,2J8gFkk71U6wxU77yRDYhe,0.787,7,1,8.31E-06,243373,4,0.609,-9.342,0.0538,0.0781,88.844,0.0619,0.875,"32
",1
The Black Halo,Kamelot,6MGKL62XMBtwGsupor5AR3,0.453,9,0,0.000278,223280,4,0.88,-6.521,0.0758,4.14E-05,136.049,0.345,0.384,"0
",1
Crazy Little Thing Called Love,Rihanna,70ChVPtKbNq2jFn5LLOeoW,0.758,7,1,1.43E-06,202080,4,0.557,-6.223,0.112,0.0152,79.98,0.108,0.751,"0
",1
The Long Way Around,The Chicks,3yxysZDIzecV99HXhaRQfD,0.6,0,1,3.12E-05,273413,4,0.799,-5.395,0.0318,0.298,128.03,0.13,0.326,"0
",1
Crece La Voz (feat. Muchachito),Macaco,171khWvXfKMpKfueUWNVZL,0.789,5,0,0.000396,229947,4,0.765,-5.634,0.0714,0.39,119.923,0.271,0.961,"20
",1
I'm Your Baby Tonight,Whitney Houston,0Eb2UmP2jtWwEJigX9akO0,0.702,6,1,0.000689,251867,4,0.852,-8.391,0.0774,0.055,110.61,0.252,0.698,"0
",1
I Love You... I'll Kill You,Enigma,3E61ra5VUF6eu3tpfsXfou,0.562,8,1,0.771,532560,4,0.813,-11.235,0.0533,0.0594,115.996,0.145,0.236,"49
",1
Volantes Pa La Falda Mi Gitana,Melendi,3ivkaoP5MdRoQup0YKi1HG,0.77,9,0,0.00221,212827,4,0.733,-6.225,0.0501,0.639,143.914,0.151,0.524,"32
",1
Waiting On an Angel,Ben Harper,1R8AXYoxSJZislTMoezjXe,0.631,10,1,0,233533,3,0.0477,-21.971,0.0662,0.854,118.146,0.104,0.466,"0
",1
Sentada Aqui En Mi Alma,Chayanne,05QhG4JOkDSPh4OsUCAUvM,0.488,3,1,0,242600,4,0.528,-7.801,0.0354,0.606,84.837,0.107,0.414,"53
",1
Kooks - 1999 Remastered Version,David Bowie,2NOsNak3mXN0Y3678sVn6V,0.597,9,1,0,173467,4,0.447,-11.228,0.0365,0.12,127.886,0.104,0.72,"0
",1
Thorns,Demon Hunter,1CXIhQ2tYVWNP1d66oUydc,0.487,11,1,2.20E-05,246347,4,0.986,-1.794,0.09,0.0019,145.025,0.325,0.627,"0
",1
Bulletproof Cupid,Placebo,2jzOVlj8aqTPVQzAsXAeCh,0.335,8,0,0.69,142533,4,0.677,-6.974,0.0427,6.15E-06,104.01,0.0674,0.344,"0
",1
Rollin' On,Mark Knopfler,6mjFFnuxtTv4ThzL7FWdSA,0.669,8,0,7.21E-05,251937,4,0.412,-8.042,0.0278,0.123,145,0.119,0.709,"0
",1
Get Out,Train,7HnW3Gca8sDXc2t4VHWDUL,0.519,7,1,0,203053,4,0.928,-4.104,0.0868,0.00136,128.082,0.287,0.398,"18
",1
La barrera del sonido,Amaral,5ymv9w5CQSoRmA9AM3OETt,0.541,11,1,1.76E-06,197000,4,0.636,-5.504,0.0272,0.15,134.809,0.121,0.705,"18
",1
The Last Song,The All-American Rejects,77K8JuEhultAWFJcg6fLW2,0.326,1,1,0.107,299723,4,0.877,-3.311,0.0646,0.0314,179.952,0.339,0.253,"0
",1
Supernova,Mike Oldfield,5Y8hDsnGhefL2TZOCbtmum,0.185,1,0,0.341,204000,4,0.255,-14.686,0.0333,0.569,92.454,0.309,0.0315,"34
",1
It's Good But It Just Ain't Right,The Hellacopters,6fe2jjNkzFaQeDFG6PA0jC,0.161,1,0,6.73E-05,175133,4,0.983,-4.392,0.11,9.08E-05,171.193,0.369,0.31,"33
",1
Never Leave Lonely Alone,Ben Harper,6n9VbDpP4WHdMtSj83BP8Y,0.762,2,1,0.0565,171960,4,0.164,-14.834,0.0339,0.95,113.024,0.113,0.211,"24
",1
If You Got The Money - Acoustic Version,Jamie T,5vQ62SJvy2UwjboYfOr6UN,0.673,11,0,0,195733,4,0.379,-9.456,0.419,0.788,89.461,0.104,0.748,"27
",1
Tobacco Island,Flogging Molly,4UQf1DAf1H7R7QmwZMFlfc,0.46,1,1,0.0195,317907,4,0.955,-4.148,0.0521,0.00411,148.061,0.129,0.897,"0
",1
25 Or 6 To 4 - Remastered,Chicago,1K5AjxsfnJ8iaptRBngN1Y,0.602,7,1,0.0593,289800,4,0.911,-7.075,0.0657,0.297,147.406,0.0819,0.699,"0
",1
When It Comes To You,Dire Straits,1M9Hk4MduW5gfvUBrfTkdy,0.626,0,1,0.557,302040,4,0.654,-9.044,0.0252,0.204,87.524,0.0931,0.769,"0
",1
Back In The Village - 1998 Remastered Version,Iron Maiden,2Cms1U2yJdXDTr1HQIMBP6,0.343,7,1,0.00229,320507,4,0.971,-6.692,0.0943,0.000256,132.906,0.481,0.37,"0
",1
Paradise - Live,Sade,2ZFyepEzjiNfkpg0AEz6wW,0.588,10,0,0.127,272000,4,0.921,-8.379,0.0366,0.018,100.449,0.992,0.895,"28
",1
Don't Say A Word - Live Album Version,Sonata Arctica,2bluEHsP2oM4yqjVcROWGF,0.497,6,0,0.454,395613,4,0.976,-6.02,0.0413,0.00026,109.987,0.716,0.366,"4
",1
Carry Me Ohio,Sun Kil Moon,4VMCjoSIEVuOomdtrNBnqt,0.594,6,1,0.0572,381040,4,0.51,-8.843,0.0233,0.312,97.347,0.113,0.531,"0
",1
To Tame A Land - 1998 Remastered Version,Iron Maiden,5hXoRKWLdnUjNZfLSU5GUP,0.239,4,0,0.364,445467,4,0.804,-7.979,0.0422,0.34,96.309,0.118,0.205,"0
",1
Fashion Victim,Green Day,0CP0p9hpQTT0eFEaYi9QTe,0.309,11,0,0,168560,3,0.987,-3.006,0.0733,0.000356,107.199,0.224,0.748,"42
",1
Suicidal Dream,Silverchair,3ePiiMI19OFpH4NThvZ4gc,0.472,11,0,6.44E-05,191960,4,0.698,-7.827,0.0366,0.0142,97.042,0.112,0.404,"0
",1
Spanish Stroll,Mink DeVille,0KXekBrWxu4N64Ly8vGgRc,0.748,4,1,0.0264,219293,4,0.678,-7.809,0.0623,0.61,128.788,0.239,0.918,"34
",1
Explosive,Tonci Huljic,7H6SeeoSJz9EsHX62D8RbB,0.576,10,0,0.756,190800,4,0.897,-6.48,0.0502,0.000473,115.033,0.0969,0.603,"0
",1
Song of the black swan,Pink Martini,3AD0W1xHlMSYY73RoGsvLc,0.22,4,0,0.917,130867,3,0.114,-17.79,0.0433,0.995,91.056,0.0783,0.077,"0
",1
Sweet Honey,Slightly Stoopid,2OjPd52BgdVZvTJ9CbCuPu,0.661,7,1,0,229785,4,0.811,-4.244,0.0464,0.139,100.512,0.116,0.602,"0
",1
Skip Divided,Thom Yorke,15crUni1hZCKTlJbeWwe6s,0.711,9,1,0.419,215813,4,0.488,-12.219,0.0848,0.771,136.988,0.0697,0.49,"40
",1
Shattered,Pantera,5APqyicPSWwJgFH8D9a8i3,0.342,1,0,0.749,201760,4,0.82,-10.91,0.046,2.62E-05,119.421,0.104,0.525,"45
",1
Rock N Roll Jesus,Kid Rock,5BxLZ4g6ivcbFpAN0duzjF,0.618,4,1,1.19E-05,269653,4,0.951,-2.516,0.0507,0.0128,138.012,0.0537,0.772,"24
",1
Trailblazers,HammerFall,5YoA8qyNkLKfxQFNUZQiY0,0.463,3,0,0.000145,338493,4,0.743,-6.289,0.037,0.000236,130.001,0.121,0.457,"0
",1
Say Hello To The Angels,Interpol,2wcRwGsXDxT7YYjFwklX5w,0.315,9,0,0.939,268333,4,0.893,-5.685,0.0374,3.67E-05,102.961,0.0852,0.263,"36
",1
You Could Be Mine - Live In Japan / 1992,Guns N' Roses,4jwqSjrPiGFTt4Svvb6XXR,0.279,10,0,0.12,362267,4,0.989,-3.554,0.254,2.54E-05,156.746,0.992,0.207,"0
",1
Waiting For The Miracle,Leonard Cohen,32Goz7vavuWbge8hLlGP6g,0.58,4,0,0.326,462493,4,0.49,-12.877,0.0303,0.33,81.994,0.0805,0.394,"0
",1
Hands Up,Black Eyed Peas,1ZxMe3DwW3ypg9lRsfpIRt,0.8,11,1,0,215827,4,0.858,-3.566,0.306,0.135,87.061,0.377,0.728,"0
",1
Pox - American Gothic EP,The Smashing Pumpkins,4ZNG7WM62A230nododEJRL,0.544,4,1,0.0426,217800,3,0.947,-4.983,0.072,0.000655,89.251,0.179,0.681,"0
",1
Punainen Komentaja,CMX,3WvT7oXRhDC8sTslUlyyWO,0.301,2,1,0.000221,245388,4,0.928,-6.953,0.0492,9.80E-05,139.993,0.239,0.593,"34
",1
Once Upon A Time,The Smashing Pumpkins,3iLyLsBE26mbljpLODNwMM,0.329,2,1,0.0403,245960,4,0.666,-7.241,0.0298,0.0546,100.969,0.144,0.279,"0
",1
Genghis Khan - 1998 Remastered Version,Iron Maiden,5AqRl4cVxhxKKjf5HZNXH9,0.295,0,1,0.901,189293,4,0.883,-7.923,0.0442,0.000203,112.858,0.11,0.57,"0
",1
Confusion And Frustration In Modern Times,Sum 41,6aEmByw9N2rewaEBkSs96M,0.425,11,1,3.56E-05,226147,4,0.979,-3.57,0.0878,0.000869,117.173,0.308,0.314,"0
",1
By This Time Tomorow,Minor Majority,16Gl17NT26z0ecC9Mdp3L7,0.571,0,1,8.01E-06,218600,4,0.283,-12.643,0.0265,0.885,107.33,0.188,0.383,"0
",1
Bright Pink Bookmark,Frightened Rabbit,2DjOI0GLiSsMqXr0KxnHxx,0.4,2,1,0.987,72960,4,0.695,-9.246,0.03,0.72,147.748,0.338,0.546,"0
",1
Blood Of The Scribe,Lamb of God,2nGot8BOz025gbe5VzMVB4,0.276,10,0,0.102,263533,3,0.98,-4.11,0.106,0.000532,102.069,0.321,0.082,"0
",1
"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,3oEHQmhvFLiE7ZYES0ulzv,0.428,4,1,5.33E-06,280000,1,0.276,-11.729,0.0312,0.732,99.195,0.117,0.0382,"9
",1
Jaws Theme Swimming,Brand New,2tizft2SGXX2squ6XX1OPY,0.551,1,1,0,274367,3,0.556,-7.447,0.0314,0.00674,141.307,0.106,0.624,"0
",1
Rookie of the Year,Funeral For A Friend,05IWxcvFY5t7fUVJQdK9GA,0.276,6,1,0,180733,3,0.872,-3.445,0.0399,1.38E-05,96.508,0.104,0.477,"39
",1
Faint - Live,Linkin Park,6wU578qNnCLbyla0t2REJp,0.544,9,1,0,167040,4,0.986,-3.334,0.192,0.0193,135.122,0.963,0.345,"46
",1
Cold Sweat,Thin Lizzy,7JNq7kWLBLh1IlyeyOd9yX,0.277,1,0,0.0065,187267,4,0.989,-4.037,0.126,0.00463,170.794,0.346,0.168,"0
",1
Belfast (Penguins And Cats),Various Artists,39Z0MjlrjasAbfZttoPY7j,0.429,8,0,0.000223,200227,4,0.168,-13.862,0.0305,0.784,155.636,0.112,0.183,"0
",1
Animal City,Shakira,4NirETfurhjh8U9Y1l5U1S,0.781,6,0,0,195507,4,0.824,-4.412,0.107,0.204,140.033,0.389,0.891,"40
",1
Shadows of Ourselves,Thievery Corporation,6ZUZyJ5GqodqXpBIMRWmOi,0.749,2,0,0.857,219773,4,0.711,-9.11,0.0371,0.0758,117.981,0.0786,0.532,"41
",1
More Than A Memory,Hoobastank,1t3sRBp6A4MhT9a6aooDBX,0.368,9,0,2.74E-06,433787,3,0.675,-6.473,0.0283,0.0502,175.229,0.169,0.193,"0
",1
Crucified - Radio Edit,Army Of Lovers,4Rc81IpOkIrVH0CvGMDAl9,0.597,4,0,9.80E-05,213733,4,0.932,-8.008,0.0583,0.0012,121.995,0.457,0.481,"28
",1
Demonheart,Luca Turilli,5hOFYqOBSWJTdZAvxde3aH,0.416,9,1,3.30E-06,302720,4,0.945,-6.73,0.166,0.000292,180,0.105,0.4,"0
",1
Conquest,The White Stripes,0LVRIyo9rj7oSrGu1z150w,0.447,2,1,0.00343,168240,4,0.773,-4.736,0.0772,0.0623,136.989,0.114,0.503,"33
",1
I Don't Wanna Grow Up,Tom Waits,6gy1yr07YJ5wmneneRzzMf,0.523,2,1,0.0161,151573,4,0.633,-11.059,0.0253,0.382,86.398,0.0849,0.886,"0
",1
Thundergods,Sabaton,4Ibc8wHqM6kntbrqi1pYLI,0.528,6,0,0.0209,227627,4,0.881,-4.641,0.052,0.00132,120.323,0.0408,0.474,"0
",1
Out Of Exile,Audioslave,5Nf2DB61tSvnZg5uvQS9kT,0.414,0,1,0,288507,4,0.934,-4.102,0.0692,0.0593,165.614,0.181,0.797,"0
",1
Fire In Cairo,The Cure,2ZZjAZLVSnHJnSNFN5AUCd,0.765,1,1,3.82E-06,203400,4,0.7,-8.844,0.245,0.234,146.062,0.0996,0.673,"51
",1
Senses Working Overtime - Remastered,XTC,0XDv7SLyMkGcAnb12fMHa1,0.68,0,1,0.0289,290667,4,0.665,-11.886,0.0355,0.0289,129.899,0.659,0.862,"53
",1
Eres Un@ Mas,Ska-P,0awiprd9BQ4vXukC5aD6Nw,0.446,7,0,0,256413,4,0.9,-6.247,0.082,0.00317,199.692,0.0383,0.936,"45
",1
10 Dollar,M.I.A.,1j9xDsmiENrFyLFaYdGGfr,0.69,1,1,0.000487,241253,4,0.966,-7.571,0.0559,0.02,121.035,0.297,0.77,"0
",1
Stadsvandringar,Dungen,3B8kMkHBvd3we7Tv8o8lot,0.437,9,1,0.0116,197320,4,0.849,-4.43,0.0382,0.148,119.954,0.342,0.716,"23
",1
Lovin', Touchin',32GrMcghc8DLhpHJST2CWJ,0.393,2,1,0.000246,234333,3,0.668,-7.949,0.0485,0.0689,212.645,0.0902,0.704, Squeezin',1
Gates Of Babylon,Rainbow,5lx7jLhSjgVp2AuTe0DeFQ,0.404,4,1,0.248,411360,4,0.737,-10.088,0.05,0.0892,129.647,0.0327,0.403,"0
",1
Heartattack And Vine,Tom Waits,0ZOId8JogVvgjBMOlKpyiA,0.752,9,0,0,290000,4,0.28,-16.144,0.221,0.291,89.455,0.0912,0.587,"0
",1
Meaning - Stripped Version,Gavin DeGraw,4qXtosd3w9vEIEDxsHJVAY,0.482,11,1,0,221227,4,0.492,-8.605,0.0452,0.477,166.421,0.165,0.322,"27
",1
The Size Of A Cow,The Wonder Stuff,5AxrGtSF6tymFMNsyiwx2O,0.504,2,1,0.00537,193107,4,0.878,-6.94,0.0316,0.0258,149.107,0.0418,0.923,"0
",1
To Here Knows When,My Bloody Valentine,5szngL1ZNuw5y20w92n2dc,0.124,0,1,0.863,331173,4,0.678,-12.508,0.0571,1.89E-05,97.137,0.362,0.128,"0
",1
Simple Man - 2005 Remaster,Deftones,4eAh9bzurTIp34TREqa8cg,0.327,8,0,0.309,380640,4,0.782,-5.407,0.0318,6.49E-05,119.801,0.123,0.296,"39
",1
Hackensack,Fountains Of Wayne,11PUdjgVfGEZLG9zs9UeTp,0.675,3,1,0.000256,180093,4,0.52,-9.515,0.0317,0.543,117.008,0.0965,0.701,"47
",1
Love's In Need Of Love Today,Stevie Wonder,29ML65w35iyQry14KXbBiF,0.638,5,0,1.50E-06,425827,4,0.353,-14.28,0.0285,0.694,98.697,0.138,0.428,"0
",1
Dream Come True '92,The Brand New Heavies,46px2w1xcsh72ILuW8chJd,0.684,9,1,0.255,264933,4,0.88,-5.793,0.0408,0.0377,123.437,0.0422,0.7,"0
",1
In The City,The Jam,0YnN7lY1escDoM8M7AGnBi,0.374,7,1,6.63E-05,137800,4,0.817,-9.133,0.0488,0.00108,177.138,0.336,0.918,"0
",1
The Wagon,Dinosaur Jr.,6K3obpxy9UcjIoCajvUJyv,0.269,7,1,0.000116,294720,4,0.981,-6.916,0.0864,2.55E-05,172.476,0.68,0.189,"0
",1
Running To Stand Still,U2,3PzxQGpjTxwP5WWekxP0sl,0.523,2,1,0.0126,257463,4,0.136,-21.91,0.0287,0.84,94.22,0.316,0.232,"0
",1
Cold Days From The Birdhouse,The Twilight Sad,0RJdrw2FwKUvPnkWSP6L7U,0.502,9,1,0.000427,373267,4,0.665,-4.685,0.0298,0.169,126.066,0.628,0.223,"0
",1
Rollin' & Scratchin',Daft Punk,6hgBJPTHoDJyxydmtFWHKf,0.822,1,1,0.621,448627,4,0.791,-4.87,0.0414,0.00108,130.059,0.0567,0.21,"52
",1
Southern Girl,Incubus,1af9OKThhMTbS08SNHQyG1,0.562,9,0,0.00161,220867,4,0.626,-7.016,0.0244,0.0539,97.979,0.121,0.382,"0
",1
Lost In France,Bonnie Tyler,7soxahz8muJ0sfHFXAhEcn,0.431,10,1,0,232120,4,0.686,-7.624,0.03,0.167,116.311,0.214,0.627,"0
",1
The Fire Burns Forever,HammerFall,4MC1YrZAmZMfE8NvZtdJc6,0.376,8,0,0.303,202501,4,0.927,-4.631,0.0512,0.0426,169.765,0.112,0.582,"0
",1
Glory Days,Bruce Springsteen,2fnuoul0x4g8ZYkAYNgAgZ,0.563,9,1,0,259267,4,0.846,-12.609,0.0303,0.179,117.444,0.0508,0.974,"0
",1
Worker Bees,Billy Talent,57zAL98RsHdtdfMXoSmAF6,0.66,8,1,0.00017,224720,4,0.95,-3.643,0.0462,0.000213,110.974,0.0932,0.486,"17
",1
A Smile That Explodes,Joseph Arthur,1IFsGKYQuHaSbFjoVlCbcj,0.546,1,1,0.474,201013,4,0.275,-14.256,0.0359,0.813,118.894,0.08,0.26,"22
",1
