name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Madhaniya,Neha Bhasin,65si1pYAK35BMJvv5wPjy0,0.639,4,1,0.0003,255302,4,0.163,-15.45,0.0326,0.853,139.883,0.129,0.267,"0
",0
Akhiyan Unplugged,Tony Kakkar,5CWR8CEx5ZossaxyxOtglv,0.554,9,0,0,312375,4,0.433,-8.041,0.0358,0.793,80.012,0.125,0.466,"29
",0
Dildaaraa,Shafqat Amanat Ali,1aYnZafGQon2DPwoB8ZOPO,0.627,9,1,0.000582,251521,4,0.783,-6.254,0.0388,0.103,100.013,0.125,0.815,"0
",0
Woh Humsafar,Quratulain Balouch,0wuX1cKwOzGR4Pn7M1tIQr,0.467,5,0,4.64E-06,382067,4,0.367,-10.66,0.0264,0.654,89.994,0.079,0.107,"40
",0
Piya Basanti (Redux),Achint Thakkar,3NiEwYE8FYXv1nqdaz524F,0.623,10,1,0.000369,287970,4,0.88,-4.655,0.0414,0.165,102.922,0.185,0.435,"12
",0
Uljha,Hriday Gattani,24fiKJdKgTJ5ogodH4itZx,0.579,8,1,0.000495,280000,4,0.521,-8.599,0.0286,0.531,78.009,0.0772,0.292,"6
",0
"Kidre Jaawan (From ""Haraamkhor"")",Jasleen Royal,4le96ALi6nafapTwZGoqYP,0.573,2,1,0.000108,178900,3,0.277,-9.568,0.0332,0.76,150.375,0.104,0.43,"35
",0
Akhiyan (feat. Arjun),Falak,0CtTXIOEKUkcCnDTnUmgN2,0.531,0,0,0,245514,4,0.544,-4.103,0.11,0.29,179.702,0.158,0.332,"35
",0
Mental Manadhil,A.R. Rahman,4mOmWSdTmf6fSAibGWCKp7,0.568,6,0,3.40E-05,205759,4,0.886,-7.983,0.081,0.0123,160.054,0.361,0.846,"51
",0
Kaara Aattakkaara,A.R. Rahman,0uEtUhy8xAX1fJFiqNs5sr,0.775,8,1,0.000537,336810,4,0.666,-7.377,0.0532,0.0431,129.988,0.731,0.762,"41
",0
Main Raasta (Coke Studio Season 9),Momina Mustehsan,2I5xCBAMgTPCviM8EYewAQ,0.553,0,1,0,377250,4,0.809,-4.039,0.0626,0.0294,128.087,0.128,0.359,"28
",0
Tamma Tamma Again,ThisIsRockstar,2LiYYqHSkzlUWPc3MBFl67,0.655,8,1,0.000227,166060,4,0.899,-4.809,0.111,0.0936,147.586,0.184,0.842,"0
",0
Badri Ki Dulhania (Title Track),ThisIsRockstar,0A7hubg7Nem8b3NO9v1RtT,0.676,1,1,0,172304,4,0.969,-2.696,0.208,0.0868,153.663,0.0651,0.938,"0
",0
Channa Mereya / Kabira,Hari Ravi,7wI3hbjmNYspmg4geDendL,0.53,0,1,0,256969,4,0.59,-7.848,0.025,0.0194,90.015,0.275,0.745,"0
",0
Loge Tamma Tamma Loge,Bappi Lahiri,0v8GVNCGnQPxQbAeD0KmGd,0.725,2,1,4.94E-05,199340,4,0.842,-5.208,0.0503,0.0519,122.967,0.103,0.746,"0
",0
Mercy,Badshah,6CuJUdvZuGAGxCbN3dq81s,0.836,4,0,0.00018,162405,4,0.767,-5.179,0.0885,0.0732,89.956,0.174,0.791,"52
",0
Aaj Jane Ki Zid Na Karo,Sohail Rana,10xpoX1VRYvPz9KwKtKbX4,0.489,9,0,0,171429,4,0.812,-6.31,0.18,0.286,140.043,0.0768,0.272,"45
",0
Channa Mereya - Unplugged,Pritam,0xHvmWCpz9Pnn1sDvRehAs,0.537,0,1,5.76E-05,165333,4,0.251,-9.533,0.0276,0.899,89.916,0.0857,0.288,"54
",0
Karan Johar Mashup (By Dj Chetas),Shankar-Ehsaan-Loy,36XSWF9Zt4u4v8xRBuG0JE,0.442,8,1,0.000179,346159,4,0.845,-4.205,0.061,0.1,130.01,0.102,0.333,"38
",0
Dooba Dooba,Silk Route,61IEe4ujPKOU7OIyubydfz,0.716,5,1,0.000133,303020,4,0.562,-8.741,0.0315,0.529,105.004,0.0928,0.533,"44
",0
Tune Kaha,Prateek Kuhad,1gWtHDe403RuyZqhvSRcv8,0.362,3,1,0.00481,216886,4,0.763,-8.514,0.0589,0.015,187.291,0.237,0.431,"59
",0
Alvida - Reprise,Pritam,2QWQYEnImuJjfLeuaniNyA,0.312,2,1,0,346427,4,0.638,-5.948,0.0419,0.333,168.117,0.119,0.174,"30
",0
"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu"")",Sachin-Jigar,3tKGNet1OUJSx25Zu9Yqn5,0.528,8,1,0,264673,4,0.37,-9.382,0.0249,0.823,90.92,0.139,0.345,"0
",0
"Haareya (From ""Meri Pyaari Bindu"")",Arijit Singh,2IW3TqFoO5dWpdh73SuJg3,0.668,4,0,0,214857,4,0.395,-10.171,0.0374,0.784,123.923,0.111,0.568,"0
",0
Tum Jab Paas,Prateek Kuhad,3FTRSa9mWB3kKx2jkhUAN3,0.751,6,1,1.62E-06,235932,3,0.344,-7.712,0.0379,0.528,122.1,0.113,0.471,"58
",0
Sun Mere Humsafar,Akhil Badrinath,6pleY3ecU1WCzPj8m8eIvM,0.493,7,1,0,268539,4,0.533,-6.549,0.0276,0.745,95.044,0.132,0.246,"0
",0
Inhe Toh Rehna Roke Na Ruke Naina,Arijit Singh Badrinath,3RFOx7fVa3lavr4U0k2HEy,0.499,9,1,8.90E-06,278465,4,0.38,-9.277,0.028,0.716,80.521,0.171,0.265,"0
",0
Naina,The PropheC,69tUnQ7e2X6rNVK57zPYf7,0.741,10,0,0,226419,4,0.588,-6.95,0.0734,0.0375,140.019,0.0683,0.443,"42
",0
Khudi,The Local Train,0AGJnc2cQsTvQ7ZyGfw1zk,0.646,3,1,0.000144,296563,4,0.8,-6.98,0.0424,0.014,127.046,0.102,0.619,"35
",0
Phone,Mickey Singh,6MRuNaMaH65vGyek33fXMV,0.448,5,0,2.02E-06,212928,4,0.693,-5.425,0.0764,0.127,91.561,0.0815,0.55,"56
",0
Manzil,The Local Train,3cFbAzmdJFaHWQpJEg2n7h,0.517,11,1,0.00633,260629,4,0.875,-4.288,0.0438,0.000112,124.965,0.158,0.44,"33
",0
"Radha (From ""Jab Harry Met Sejal"")",Pritam,7ztCi9k76A4QmSqWEutFyV,0.693,7,1,0,301889,4,0.896,-4.114,0.0682,0.31,126.995,0.195,0.854,"44
",0
Humrahi,Atif Aslam,4yQhwoCwcus7j5kswjRB3b,0.336,2,1,3.85E-05,322159,3,0.63,-6.72,0.0363,0.402,179.8,0.0714,0.511,"0
",0
Gulon Mein Rang Bhare,Arijit Singh,3yYRpfcMHm1s8k4kZdm9pu,0.579,7,1,0.000261,315379,4,0.398,-11.502,0.0362,0.48,87.903,0.14,0.189,"22
",0
"Main Agar (From ""Tubelight"")",Pritam,3kYlKr1xGsBS7mluB9W7AV,0.589,1,0,0,279500,4,0.811,-5.052,0.0429,0.473,119.969,0.114,0.166,"37
",0
Kya Usey Behkana,Arijit Singh,6FgzWELiOQ0w3d0uUEH2DN,0.69,9,1,0,299520,4,0.88,-4.229,0.128,0.255,90.003,0.0885,0.609,"0
",0
"O Saathi (From ""Shab"")",Arijit Singh,3fVAWO1NtWFTU26qLWz8Nv,0.525,10,1,6.46E-06,286941,4,0.422,-7.844,0.0249,0.661,94.151,0.229,0.279,"0
",0
Ett Under Par (feat. Samsaya),Karpe,2roFVvujU31mi9MIfJo2a5,0.609,6,0,0,239453,4,0.702,-6.583,0.0839,0.102,95.013,0.631,0.498,"0
",0
"Hawayein (From ""Jab Harry Met Sejal"")",Pritam,6871FKHumiy1Wfr6vF7Xxt,0.606,2,1,0.000522,289999,4,0.601,-5.576,0.0283,0.795,125.964,0.127,0.453,"58
",0
Mercy (Lady Bee Remix),Badshah,0cUe19cvZHa8IRp4MgMQ5t,0.643,1,1,0.0327,198367,4,0.854,-4.506,0.107,0.0036,196.109,0.0727,0.242,"26
",0
"Beech Beech Mein (Electro Funk Mix) [From ""Jab Harry Met Sejal""]",Pritam,0f2MDY5xK17V6ETfdqnWco,0.841,4,0,6.60E-06,202560,4,0.816,-5.899,0.0672,0.00663,125.001,0.0723,0.735,"12
",0
Nai Jaana,Tatva K,4Bhjc6ZZwAAxpSQ87O5PWk,0.424,2,1,6.78E-06,330667,4,0.564,-8.525,0.0634,0.0337,180.012,0.148,0.165,"1
",0
Mercy (DJ Chetas Remix),Badshah,6NO67YOpd8y7IiCT7G606w,0.777,11,0,0.000128,192006,4,0.882,-5.526,0.0875,0.0496,100.014,0.352,0.62,"29
",0
Nakhreya Mari,DJ Sanj,5ysIp2rJDfWkXVsYAMisa9,0.64,6,1,0.000159,179440,4,0.944,-3.803,0.226,0.00951,98.032,0.858,0.814,"48
",0
Yaadon Mein,Pritam,5BhaPJfOEJC8cN1CodOP1s,0.408,4,1,0.000559,335294,4,0.473,-6.54,0.028,0.714,136.077,0.123,0.162,"33
",0
Aainda,Arko,4ZGXY11tcqpbKC2DxU5mtN,0.471,2,1,0,247071,4,0.673,-5.832,0.0347,0.319,140.03,0.114,0.359,"25
",0
Laddoo,Mika Singh,1MG7Rg8sXQwQYPSK7rMgeg,0.877,3,1,9.30E-05,217926,4,0.63,-7.688,0.0385,0.187,105.02,0.0753,0.756,"2
",0
"Kanha (From ""Shubh Mangal Saavdhan"")",Shashaa Tirupati,2B6ZEeyGAmOq3q0TC0tBh2,0.743,6,1,1.17E-05,182636,4,0.771,-5.205,0.0452,0.666,120.049,0.216,0.529,"20
",0
Saahil,Papon,6gcYWXcoM27wR6OyJffEBv,0.528,2,1,3.66E-06,317214,4,0.801,-7.249,0.0649,0.0845,104.792,0.279,0.51,"10
",0
Aerii Sakhi Morae - Qawwaali Remake,Papon,6yDxb6X3NJbvDIRRlAypQZ,0.506,9,1,0.000288,303099,4,0.646,-8.083,0.0518,0.691,79.209,0.104,0.395,"30
",0
Kahin Na Kahin,Papon,5AlbFGx30zhSnzw0u04vrJ,0.418,7,1,1.02E-06,259773,4,0.468,-8.758,0.0301,0.476,72.169,0.0929,0.389,"23
",0
Butterfly,Pritam,6wW02dwL3QVGV3EEem4kLP,0.676,6,1,0,237561,4,0.969,-3.607,0.104,0.0462,132.99,0.237,0.859,"36
",0
Beech Beech Mein,Pritam,2sic7k1mazP5o05wBFDK55,0.751,2,1,0,205919,4,0.835,-4.462,0.0887,0.0549,124.97,0.111,0.509,"39
",0
Na Ja,Pav Dharia,32LKwbmh6yVsWoRRF8DIvf,0.772,2,1,0,208000,4,0.649,-6.411,0.143,0.0724,90.072,0.0761,0.824,"61
",0
Backbone,Harrdy Sandhu,4t77OsiudWy4timV32lPa2,0.501,3,0,0,175059,4,0.828,-2.495,0.114,0.053,84.659,0.135,0.483,"59
",0
Wakhra Swag - DJ Chetas Remix,Navv Inder,0aLZ7PttmplWTsVOHP8IiA,0.4,5,0,1.09E-06,210080,4,0.905,-3.917,0.117,0.146,89.906,0.745,0.53,"10
",0
Bollywood Party Mashup by DJ Chetas,Arijit Singh,5DNYHmyjsFba5yjvQYljpd,0.638,0,1,9.61E-05,1220025,4,0.807,-5.518,0.0485,0.0194,130.005,0.112,0.513,"30
",0
"Ole Ole (From ""Yeh Dillagi"")",Abhijeet,2yw62wvdKvJamt4bonQUkH,0.697,11,0,0,270840,4,0.653,-12.347,0.0401,0.531,128.755,0.0476,0.939,"0
",0
"Kisi Disco Mein Jaaye (From ""Bade Miyan Chote Miyan"")",Alka Yagnik & Arvind Hasabnish,47oukEJ0VxB9zspR15oY9h,0.622,7,0,0.0178,327000,4,0.939,-9.088,0.0587,0.601,170.058,0.158,0.961,"0
",0
Atif Mashup,Atif Aslam,4AS0QoeIxgKqUuecAnjdIX,0.602,11,1,0,270080,4,0.662,-4.422,0.0302,0.0221,104.984,0.078,0.299,"0
",0
Mere Rashke Qamar,Nusrat Fateh Ali Khan,3ZaTTeOT3K820yThVN6zHi,0.654,5,0,0,293945,4,0.85,-4.568,0.157,0.038,104.859,0.184,0.532,"45
",0
Tumhen Dillagi Bhool Jaani Parhe Gi,Rahat Fateh Ali Khan,23l1BwFon6Z5fWw5TLWNo6,0.356,3,0,1.90E-06,512665,4,0.849,-4.192,0.0561,0.421,162.305,0.0601,0.823,"10
",0
Tomake Chai,Arijit Singh,7DblNagah6sCj2qFjNZ2mi,0.493,2,1,1.80E-05,252317,4,0.607,-7.283,0.0321,0.819,80.028,0.169,0.382,"0
",0
"Tere Bina (From ""Haseena Parkar"")",Arijit Singh,34qny3hpjgN6DAY3OpW7VS,0.631,7,1,0.00626,311302,4,0.468,-10.279,0.0358,0.471,129.946,0.092,0.299,"11
",0
"Let's Nacho (From ""Kapoor & Sons (Since 1921)"")",Nucleya,4Z4ZKOuo8c3YW7KTGiUDxi,0.742,0,1,0.0221,215076,4,0.947,-3.749,0.0321,0.0906,130.043,0.0721,0.88,"33
",0
Farak,DIVINE,0wcvsHMMrwA1Ah47RDJpdj,0.712,6,0,0,188348,4,0.692,-4.29,0.274,0.153,95.025,0.205,0.326,"51
",0
Dhoop,Nucleya,20Xd4vGfzH8ddcIyIb5DwJ,0.672,8,1,0.115,282062,4,0.85,-7.369,0.174,0.0304,193.959,0.0671,0.506,"34
",0
Chorh Day,Bilal Khan,5RJ6VSYe4F4xEs6wzvJwMA,0.675,5,0,0.000869,273600,4,0.361,-10.426,0.0348,0.894,75.006,0.108,0.457,"23
",0
"Jaana Ve (From ""Aksar 2"")",Arijit Singh,4YVCRsfUt2z2ZJcpEmzGPL,0.532,1,1,1.04E-05,329247,4,0.717,-6.866,0.0444,0.642,80.018,0.141,0.568,"0
",0
Bom Diggy,Zack Knight,7Dhy1R9NmD96wfr7VJEN37,0.793,4,0,0,207692,4,0.777,-5.636,0.197,0.273,103.956,0.144,0.528,"56
",0
Aaftaab,The Local Train,4WyMH1qcF62QLkd1ssvxVK,0.468,6,1,0.000103,233472,4,0.322,-12.171,0.0345,0.788,106.963,0.103,0.429,"24
",0
Udd Gaye - Bacardi House Party Sessions,Ritviz,6wZJsut8fjiWiMPaccRAOX,0.595,11,0,0.0386,180414,4,0.818,-6.189,0.0479,0.000712,144.956,0.142,0.48,"68
",0
Aane De,Naezy,4Tm9tGPiqfK1ETotj6gwfP,0.687,10,0,0.00192,165328,4,0.932,-3.519,0.286,0.308,145.169,0.18,0.478,"42
",0
City Slums (feat. DIVINE),Raja Kumari,6xzQ1uSk2Rzz6Xdf8xBnWn,0.777,5,1,1.24E-05,227990,4,0.796,-3.528,0.182,0.00387,166.97,0.0852,0.768,"54
",0
Tera Woh Pyar (Nawazishein Karam),Momina Mustehsan,5WI8K5O2qWlvPpizK0Z2V4,0.317,11,1,0,425000,4,0.611,-5.27,0.0309,0.502,109.955,0.104,0.419,"52
",0
Gallan Tipsiyaan,Arjun Kanungo,34TrznV0lHziSLw3higUEX,0.644,0,1,1.21E-05,196040,4,0.869,-4.403,0.0448,0.0167,100.976,0.298,0.364,"49
",0
Save Me,Bilal Khan,4lHeWpQlTGemYHdCwaYcas,0.776,10,0,0.000154,232315,4,0.4,-6.186,0.0262,0.888,93.005,0.112,0.473,"26
",0
Gustaakh,The Local Train,3uIemACmoVRUvjZBrqXbWk,0.504,0,1,0.00049,184320,4,0.875,-5.133,0.0405,0.00043,142.997,0.103,0.419,"34
",0
Dilnawaz,The Local Train,2KDR0VRWbQ88LQ1cdi8T3z,0.501,4,0,1.64E-05,207531,4,0.568,-7.968,0.0331,0.217,88.904,0.094,0.236,"49
",0
Khudi,The Local Train,3Gc4zbfvgZSBEfpd0aWEFb,0.626,3,1,9.08E-05,297643,4,0.791,-6.502,0.0397,0.0196,127.037,0.106,0.538,"51
",0
Aaftaab,The Local Train,4LtSTc3xANVhYeeN69nscM,0.464,6,1,9.64E-05,233472,4,0.391,-9.884,0.0384,0.755,106.877,0.105,0.418,"56
",0
Mere Yaar,The Local Train,6wxm92a18bGEP5N4QusCIx,0.343,2,1,0.000374,286720,4,0.508,-9.748,0.0341,0.191,78.131,0.278,0.3,"47
",0
Mizaaj,The Local Train,0PivOoKM1sECNTsZ7K6N3h,0.536,1,0,6.40E-06,263509,4,0.701,-5.905,0.0297,0.00643,138.05,0.403,0.333,"45
",0
Aakhri Salaam,The Local Train,67mmy7Mhim6DmeFHHoqptH,0.467,4,1,0.000241,277433,4,0.651,-8.507,0.0335,0.147,173.922,0.196,0.492,"46
",0
Vaaqif,The Local Train,0vCxpIQ1ypPPasPuksuKBX,0.542,1,1,0.0121,380928,4,0.499,-8.976,0.0338,0.195,117.01,0.135,0.158,"37
",0
Swag Mera Desi,Raftaar,7r5YX0RtOQ3mM27WSbUFvP,0.829,6,1,0,247500,4,0.789,-6.714,0.132,0.0112,147.955,0.132,0.734,"25
",0
Na Ja (Beverly Pills Remix),Pav Dharia,1sVkjnn5ewaDgALvxep1ni,0.716,4,0,0,189023,4,0.753,-5.237,0.0615,0.126,97.931,0.146,0.735,"0
",0
Dil Kahe Kahaaniyan,Atif Aslam Pehli,4ybbzMrKlbnrWUFJlN0UJg,0.645,4,1,6.60E-06,282384,4,0.635,-5.249,0.0324,0.853,112.086,0.111,0.459,"0
",0
Sanam Mennu,Sanam,6KgHCUFC3XGkbN7S1GZVPA,0.726,0,1,3.58E-05,174872,4,0.569,-5.924,0.232,0.378,196.098,0.0605,0.712,"0
",0
"Aankh Marey (From ""Simmba"")",Neha Kakkar,63MvWd6T6yoS7h4AJ4Hjrm,0.796,5,0,0.00254,212741,4,0.978,-1.266,0.0955,0.289,129.999,0.346,0.8,"58
",0
Dekhte Dekhte,Atif Aslam,1scGwkyXNCl19wrBDhnAWg,0.799,9,0,0,256271,4,0.828,-4.846,0.0782,0.424,105.04,0.145,0.627,"57
",0
"Tere Bin (From ""Simmba"")",Rahat Fateh Ali Khan,4f5kLqyOJ5ZPnalEVMQrB2,0.649,7,1,4.51E-06,230948,4,0.716,-3.936,0.0384,0.268,86.949,0.603,0.639,"57
",0
Dekhte Dekhte (Rahat Fateh Ali Khan Version),Rahat Fateh Ali Khan,6qAxoSXlkBmuuPA9RU5HIZ,0.751,9,0,0,256756,4,0.788,-4.504,0.128,0.551,104.968,0.134,0.554,"39
",0
"Dilbar (From ""Satyameva Jayate"")",Neha Kakkar,4tjLYTXFqZhkUDga4bQ0yl,0.725,9,0,7.68E-05,184433,4,0.912,-3.665,0.0851,0.155,104.054,0.107,0.674,"56
",0
Husn Nawabi,Arpit G,3TPw0Ycu40YKYCZB59zhjA,0.84,8,1,4.96E-05,165773,4,0.767,-5.575,0.0548,0.0122,97.004,0.077,0.508,"49
",0
Dil Chori,Yo Yo Honey Singh,6zojSFiUNySBy3Kd1JVCXb,0.765,5,0,0,226696,4,0.89,-4.608,0.0824,0.502,99.961,0.0423,0.918,"57
",0
Dance,F1rstman,7fWMvmH2YLxabiHfxH03CO,0.777,8,0,9.75E-06,209602,4,0.814,-5.42,0.0465,0.0118,97.974,0.05,0.766,"50
",0
Proper Patola,Badshah,39ujbBjTwwqUFySaCYDMMT,0.77,1,0,0,178605,4,0.824,-6.491,0.0851,0.485,172.006,0.318,0.49,"66
",0
Jind Mahi,Diljit Dosanjh,3SJVCbBFTxR6UvvTWRNbMp,0.73,5,0,0,175000,4,0.705,-4.358,0.0328,0.286,139.924,0.113,0.655,"58
",0
Yarri Yeah,Mickey Singh,2Cby9QLsraYQ5Thh7GbxIh,0.664,8,0,2.92E-06,238667,4,0.704,-4.475,0.0375,0.00697,90.009,0.357,0.421,"50
",0
Psycho,Dev Negi,7cVADnUqS2iRc2mnmDxDdl,0.75,11,1,0,196375,4,0.655,-6.74,0.0461,0.236,101.082,0.179,0.707,"0
",0
Sip Sip,Jasmine Sandlas,3PKEWXIkFwSJnlGdhjivCP,0.708,5,0,0,216125,4,0.904,-4.259,0.0632,0.1,180.022,0.269,0.96,"55
",0
Gulabi Pagg,Diljit Dosanjh,35CTzZi7rJLBHvfVZZBrVr,0.638,4,0,0,170882,4,0.874,-2.941,0.115,0.195,80.88,0.308,0.686,"49
",0
Morni Banke,Guru Randhawa,5XxzNB2CnNrySvyVLwyobq,0.816,11,0,0,198026,4,0.922,-2.963,0.149,0.178,95.006,0.373,0.887,"58
",0
"Husn Parcham (From ""Zero"")",Bhoomi Trivedi,0k2modGW9JkPeVZSYQvWhz,0.737,1,1,0.000168,186602,4,0.887,-5.017,0.1,0.0335,102.028,0.0604,0.423,"48
",0
,,3hHQF5lwuDfjTRZzcxDxVJ,0.723,1,0,0.00679,232046,4,0.583,-7.43,0.0618,0.536,179.973,0.121,0.631,"0
",0
Thumka,Zack Knight,7sw49gd22TmoSW3sMGuHbn,0.778,5,1,0,167438,4,0.801,-6.456,0.0758,0.0284,106.061,0.327,0.62,"52
",0
Nikle Currant,Jassie Gill,5T3rp70MEW4XnWv82BDVey,0.811,5,0,0,212925,4,0.921,-3.152,0.117,0.182,94.98,0.823,0.756,"59
",0
Jaat Da Muqabala,Sidhu Moose Wala,71Udwiv5GsZghU6XQ5LXQj,0.716,3,1,7.33E-06,204360,4,0.934,-2.431,0.0448,0.0561,99.983,0.147,0.749,"61
",0
Bills,Zack Knight,1YHlgbQb7qACT02vSgRopY,0.84,9,0,0,201454,4,0.574,-5.941,0.277,0.364,110.036,0.145,0.427,"0
",0
Suit Suit,Guru Randhawa,2mwBSO58y92EYmEFpDfmS7,0.767,2,0,0,190132,4,0.869,-3.381,0.0908,0.14,98.208,0.221,0.751,"60
",0
Kya Baat Ay,Harrdy Sandhu,1ZaeaGLhFSckG8sv1y7AWk,0.849,6,0,2.39E-06,179444,4,0.592,-4.309,0.102,0.632,89.966,0.108,0.652,"62
",0
Ishare Tere,Guru Randhawa,0qeGjhiTk5xg4OcRUejXPs,0.707,1,0,3.65E-05,189152,4,0.941,-2.606,0.041,0.0173,99.013,0.134,0.337,"53
",0
O Saathi,Atif Aslam,6fScgF2Y63ScU73nYju0ny,0.481,8,1,0,251819,4,0.496,-7.421,0.0262,0.588,89.839,0.132,0.453,"63
",0
High Rated Gabru,Guru Randhawa,60uVumQU74E83X5dbLHKhN,0.732,2,0,0,213933,4,0.781,-2.98,0.0812,0.357,91.907,0.2,0.842,"51
",0
Makhna,Yo Yo Honey Singh,6GqWbONIG4LhOLRAup30xF,0.841,11,0,5.04E-05,208144,4,0.827,-3.694,0.122,0.0533,105.048,0.401,0.17,"0
",0
Aitvaar,Jaz Dhami,1oTyX0QcxOmnJlilzhfak1,0.737,1,1,0,172326,4,0.753,-5.14,0.276,0.175,171.853,0.113,0.668,"43
",0
Thug Life,Diljit Dosanjh,3UiuBJG8s4euEM6Lqq3aDl,0.71,11,0,0,150924,4,0.801,-4.069,0.0476,0.346,80.97,0.122,0.374,"49
",0
Bollywood Medley 6,Zack Knight,0R4QLXjzI2S1uHyw2nFIlK,0.429,9,0,2.03E-05,153409,4,0.279,-10.981,0.059,0.835,175.432,0.105,0.309,"0
",0
Drunk on You (feat. Hard Bazy),Abeer Arora,1EJsnnM8Mc4jzUfXOQ67hr,0.663,7,1,0,168267,4,0.91,-3.834,0.044,0.156,101.117,0.218,0.599,"37
",0
Mango,Bilal Shahid,3ncHgWHfco3gHe4BMoowcQ,0.469,8,0,0,174576,4,0.573,-7.634,0.0558,0.335,95.989,0.107,0.543,"1
",0
Rang,Rahim Pardesi,38rj3cH6qGnUfqVixVOwBm,0.666,6,0,0.0012,188400,4,0.609,-8.988,0.0776,0.0391,100.08,0.261,0.434,"37
",0
Difference,Amrit Maan,4XO6ex8P26F5BZO5iYcpk0,0.699,4,0,4.01E-06,205714,4,0.764,-2.972,0.034,0.182,91.026,0.204,0.558,"52
",0
Dollar,Sidhu Moose Wala,5hjnDfeBvSy3wrGQxeQTyJ,0.612,9,1,0,157517,4,0.829,-4.225,0.0583,0.0606,94.961,0.38,0.694,"25
",0
"Heer Badnaam (From ""Zero"")",Romy,1mLjtKr1Mn1cnsTTozdeLK,0.837,2,1,0.0005,140764,4,0.724,-5.525,0.11,0.116,95.01,0.0676,0.343,"42
",0
"Chogada (From ""Loveyatri"")",Darshan Raval,4ymPEyiXabTe1NO8q8EFxG,0.359,7,1,2.52E-06,249742,4,0.972,-3.452,0.109,0.136,62.914,0.14,0.595,"60
",0
"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,5x72Q1SyiDHJ4IF2mRzfkg,0.789,5,0,1.41E-05,174711,4,0.95,-3.604,0.0759,0.191,126.013,0.0969,0.746,"56
",0
Bhare Bazaar,Rishi Rich,17mv7iJcF5cbyQfVTk6aPW,0.855,11,1,0,214286,4,0.849,-4.471,0.0548,0.275,126.021,0.0303,0.699,"41
",0
"Mera Wala Dance (From ""Simmba"")",Nakash Aziz,2WDNxbQejWu16O44FcMEFM,0.676,8,1,0.000218,199584,3,0.948,-2.628,0.0803,0.0553,108.731,0.0325,0.632,"53
",0
Sahnewal,Diljit Dosanjh,5mis73YN8K7yqFLZrJandE,0.717,1,1,0,161061,4,0.883,-2.573,0.0794,0.148,167.938,0.0426,0.598,"43
",0
Dilbar Arabic,Nora Fatehi,5EdkHBTXHVXrLz1AkIMweE,0.73,7,1,0.000362,198994,4,0.802,-5.869,0.0469,0.0469,104.01,0.329,0.712,"49
",0
Jaani Tera Naa,Sunanda Sharma,0LZA36VEmc6n0Y7X29zIgE,0.776,8,0,0.000151,188606,4,0.882,-2.864,0.0456,0.0653,93.99,0.11,0.789,"59
",0
Knightridah,Imran Khan,1o58Z1uYnQUqfFHaA8ykIC,0.828,0,0,0,190446,4,0.614,-4.412,0.051,0.0594,98.029,0.142,0.639,"37
",0
Patakay,DJ Harpz,2UB5xkPwY3Y2tVD0GbIccf,0.771,1,0,0,237750,5,0.753,-6.039,0.116,0.318,133.346,0.0835,0.623,"46
",0
Gwandian (feat. Richa Chadda),Dr Zeus,72hncYiVFu5oqerfJOdbai,0.803,6,0,5.52E-06,174584,4,0.851,-5.112,0.106,0.324,106.852,0.441,0.883,"42
",0
Tere Naal Nachna,Badshah,4K4oUXxE16ViUiY9qN9q61,0.912,0,1,0,166615,4,0.677,-4.212,0.0713,0.193,115.061,0.0939,0.94,"48
",0
Dilliwaliye,Bilal Saeed,1AkyGhZWPOf9VKA1pTmJNn,0.742,0,0,0,208696,4,0.737,-4.855,0.0384,0.179,92,0.331,0.357,"47
",0
Bom Diggy Diggy,Zack Knight,6qCNaRRr5xJALfNJvh0NAw,0.782,11,0,0,238530,4,0.827,-4.219,0.0627,0.159,104.032,0.226,0.498,"61
",0
"Heeriye (From ""Race 3"")",Meet Bros.,1v5ofVOxXpTUiQgDrx3hq7,0.628,1,0,0,305236,4,0.876,-3.936,0.0591,0.0711,130.037,0.165,0.564,"0
",0
Chhote Chhote Peg,Yo Yo Honey Singh,3AQrBSjowqCFu2jiFFuGsv,0.831,7,1,0.00371,203882,4,0.908,-3.317,0.101,0.328,104.962,0.077,0.734,"55
",0
Suit Punjabi,Jass Manak,6mQs0KGl6X5tyUg38LTa8N,0.762,5,0,0,201745,4,0.912,-4.724,0.216,0.499,148.023,0.413,0.449,"0
",0
"Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan,4wANB882g1ZhF2V8ugksY1,0.71,7,1,1.68E-05,210346,4,0.813,-6.099,0.0381,0.545,139.998,0.105,0.847,"52
",0
Urvashi,Yo Yo Honey Singh,342pJxy678kgQrZXCL9RG7,0.792,0,1,0,215483,4,0.703,-4.343,0.0368,0.195,105.995,0.072,0.634,"55
",0
Kamariya,Aastha Gill,5cjVsWqIkBQC7acTRhL0RO,0.825,4,0,2.81E-06,187983,4,0.666,-4.847,0.0554,0.143,96.987,0.237,0.763,"60
",0
"Mere Naam Tu (From ""Zero"")",Abhay Jodhpurkar,5H3z9m3njodfExlWBeaFg7,0.382,1,0,0.000207,338593,3,0.398,-10.026,0.0369,0.699,179.697,0.111,0.315,"44
",0
